TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,SDSS_image,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter
2023zwk,14:55:24.480,+51:33:41.92,2023-12-09 12:20:09.600,2023-12-14,19.64,ABMag,g - ZTF,2.8350261547669984,6.905083363948481,Galaxy,-18.865184947122323,502.3853765145464,0.1193,"['223.851984' '51.560857' 'Galaxy' '502.3853765145464' '0.1193'
 '2.8350261547669984' '6.905083363948481']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xuo,09:01:21.929,+59:04:50.80,2023-11-10 09:54:06.998,2023-11-16,20.6741,ABMag,g - ZTF,0.5964415679188177,6.925452765867479,Galaxy,-21.22242700771692,2394.999359153259,0.6499,"['135.341233' '59.080628' 'Galaxy' '2394.999359153259' '0.6499'
 '0.5964415679188177' '6.925452765867479']",,,,,,No,,,,,,A. Munoz-Arancibia
2023waw,21:34:52.904,+07:30:09.42,2023-09-17 06:58:03.648,2023-10-30,21.13,ABMag,w - P1,2.085660395880934,6.926967427886221,Galaxy,-18.048623420893005,685.0538070566013,0.1644,"['323.719948' '7.502294' 'Galaxy' '685.0538070566013' '0.1644'
 '2.085660395880934' '6.926967427886221']",Galaxy,-17.922878460443126,646.5106628918095,0.1548,"['323.721169' '7.502498' 'Galaxy' '646.5106628918095' '0.1548'
 '2.6602524031726564' '8.338221027177866']",No,Galaxy,-18.95608375385756,1040.4393061013789,0.2552,"['323.720664' '7.501373' 'Galaxy' '1040.4393061013789' '0.2552'
 '4.5522664268604585' '22.962506345213168']",K. C. Chambers
2023yba,22:09:33.370,+13:31:20.20,2023-11-17 10:26:29.184,2023-11-19,20.94,ABMag,r - Sloan,0.7720509862118331,6.928278776312905,Galaxy,-20.397022526829755,1850.9918450001196,0.4806,"['332.388923' '13.522097' 'Galaxy' '1850.9918450001194' '0.4806'
 '0.7720509862118331' '6.928278776312905']",,,,,,No,,,,,,Ting-Wan Chen (NCUIA) on behalf of Kinder collaboration
2023wzy,08:16:02.949,+19:36:42.51,2023-10-15 10:49:26.400,2023-11-09,20.2,ABMag,g - ZTF,2.998370446621425,6.942256773932368,Galaxy,-18.19520258745564,477.57382681572426,0.11325,"['124.013138' '19.612036' 'Galaxy' '477.57382681572426' '0.11325'
 '2.998370446621425' '6.942256773932368']",,,,,,Yes,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023ycy,10:24:28.893,+43:16:11.86,2023-11-18 15:17:34.080,2023-11-20,20.45,ABMag,r - P1,0.9220122353955212,6.943384288148901,Galaxy,-20.506298256092865,1553.315411570184,0.3945,"['156.120248' '43.269726' 'Galaxy' '1553.315411570184' '0.3945'
 '0.9220122353955211' '6.943384288148901']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
2023abmy,01:05:28.200,+17:04:41.14,2023-11-10 06:16:20.640,2023-12-28,20.98,ABMag,w - P1,3.579168160689379,6.944742767847075,Galaxy,-17.031495969766826,400.220374443614,0.0945,"['16.367424' '17.079086' 'Galaxy' '400.220374443614' '0.0945'
 '3.579168160689379' '6.944742767847075']",,,,,,No,,,,,,K. C. Chambers
2023aamm,10:36:43.373,+19:02:00.09,2023-12-17 12:55:58.368,2023-12-19,20.63,ABMag,w - P1,2.6563677062844406,6.969802574732042,Galaxy,-18.036787089321184,541.1995388448967,0.1288,"['159.181498' '19.033427' 'Galaxy' '541.1995388448967' '0.1288'
 '2.6563677062844406' '6.969802574732042']",,,,,,No,,,,,,K. C. Chambers
2023aalt,09:44:26.918,+56:31:25.99,2023-12-18 10:29:24.999,2023-12-19,20.4056,ABMag,r - ZTF,2.512543209880858,6.975041356655224,Galaxy,-18.38369190410349,572.6092782579159,0.13652,"['146.110932' '56.524058' 'Galaxy' '572.6092782579159' '0.13652'
 '2.512543209880858' '6.975041356655224']",,,,,,No,,,,,,A. Munoz-Arancibia
2023absd,13:45:48.171,-04:03:14.78,2023-12-24 15:35:38.400,2023-12-28,20.21,ABMag,w - P1,1.6994692050468814,6.976997034019366,Galaxy,-19.428901860514635,846.7990694554221,0.2052,"['206.450525' '-4.054539' 'Galaxy' '846.7990694554221' '0.2052'
 '1.6994692050468814' '6.976997034019366']",,,,,,No,,,,,,K. C. Chambers
2023znd,00:09:32.661,+14:17:19.26,2023-12-09 03:04:19.200,2023-12-12,20.01,ABMag,g - ZTF,4.94345570408203,6.98281797680346,Galaxy,-17.312126037428417,291.3568328104768,0.06839,"['2.387112' '14.289632' 'Galaxy' '291.3568328104768' '0.06839'
 '4.94345570408203' '6.98281797680346']",,,,,,Yes,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zuf,00:54:16.567,+19:36:14.49,2023-12-12 07:03:50.112,2023-12-14,20.6,ABMag,w - P1,1.5644830932789917,6.988401441204793,Galaxy,-19.222160517579283,921.3658335060616,0.2243,"['13.569286' '19.604386' 'Galaxy' '921.3658335060617' '0.2243'
 '1.5644830932789915' '6.988401441204793']",,,,,,No,,,,,,K. C. Chambers
2023yha,11:47:01.925,+03:45:00.47,2023-11-21 15:07:24.096,2023-11-23,19.49,ABMag,w - P1,3.2256049035467766,6.989036808110748,Galaxy,-18.76115645126114,446.92154377250966,0.1058,"['176.758714' '3.749561' 'Galaxy' '446.92154377250966' '0.1058'
 '3.2256049035467766' '6.989036808110748']",,,,,,No,,,,,,K. C. Chambers
2023xqj,00:49:07.244,+25:45:04.16,2023-11-11 05:08:09.600,2023-11-14,20.16,ABMag,g - ZTF,3.867675870340854,6.993240247761662,Galaxy,-17.698267552826554,372.9524895884151,0.08793,"['12.281351' '25.751375' 'Galaxy' '372.95248958841506' '0.08793'
 '3.867675870340854' '6.993240247761662']",,,,,,Yes,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023aaxb,23:11:36.171,-04:11:50.12,2023-10-11 08:56:13.632,2023-12-24,21.59,ABMag,w - P1,0.8697355826769012,6.995492976938981,Galaxy,-19.509281098892888,1659.0375652549826,0.4246,"['347.900704' '-4.197497' 'Galaxy' '1659.0375652549826' '0.4246'
 '0.8697355826769012' '6.995492976938981']",,,,,,No,,,,,,K. C. Chambers
2023vkg,23:57:31.729,-03:28:50.98,2023-10-13 07:41:23.001,2023-10-20,20.8013,ABMag,g - ZTF,2.7260434668849287,7.028640458814551,Galaxy,-17.827518424350824,531.8187989292055,0.1265,"['359.382949' '-3.480684' 'Galaxy' '531.8187989292055' '0.1265'
 '2.7260434668849287' '7.028640458814551']",,,,,,No,,,,,,A. Munoz-Arancibia
2023aamq,11:53:48.072,+23:42:01.20,2023-12-17 13:47:20.256,2023-12-19,20.11,ABMag,w - P1,3.353770741379413,7.031980931892984,Galaxy,-18.06984723011324,432.4834034023753,0.1023,"['178.449833' '23.701161' 'Galaxy' '432.4834034023753' '0.1023'
 '3.353770741379413' '7.031980931892984']",,,,,,No,,,,,,K. C. Chambers
2023wbp,10:57:58.668,+41:49:46.26,2023-10-27 14:24:32.832,2023-10-30,20.64,ABMag,r - P1,2.780731240647814,7.032021770126672,Galaxy,-17.946731618450073,521.6104982541038,0.124,"['164.494466' '41.830289' 'Galaxy' '521.6104982541038' '0.124'
 '2.780731240647814' '7.032021770126672']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
2023zdd,00:40:32.517,+21:14:48.32,2023-12-08 07:29:23.712,2023-12-09,20.66,ABMag,w - P1,1.2213275815863087,7.062968967382042,Galaxy,-19.72290133134361,1192.8347050918244,0.2955,"['10.135275' '21.247031' 'Galaxy' '1192.8347050918244' '0.2955'
 '1.2213275815863087' '7.062968967382042']",,,,,,No,,,,,,K. C. Chambers
2023ygr,22:41:59.417,+13:54:43.34,2023-09-15 07:11:47.904,2023-11-23,21.23,ABMag,w - P1,1.8972903951104207,7.08189840134251,Galaxy,-18.20220508505498,769.9118729443253,0.1857,"['340.497039' '13.912145' 'Galaxy' '769.9118729443253' '0.1857'
 '1.8972903951104207' '7.08189840134251']",,,,,,No,,,,,,K. C. Chambers
2023zkh,14:09:15.484,+02:46:32.50,2023-12-09 13:06:14.400,2023-12-11,18.44,ABMag,r - ZTF,4.480404008071972,7.087198831880853,Galaxy,-19.127912866050227,326.27407958914,0.07673,"['212.314515' '2.776939' 'Galaxy' '326.27407958914' '0.07673'
 '4.480404008071972' '7.087198831880853']",,,,,,Yes,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023whv,21:57:18.591,+10:54:14.20,2023-09-13 06:05:45.600,2023-11-04,20.77,ABMag,g - ZTF,2.8025189040879197,7.094335937954238,Galaxy,-17.818941660845095,522.141643912426,0.12413,"['329.328123' '10.904375' 'Galaxy' '522.141643912426' '0.12413'
 '2.8025189040879193' '7.094335937954238']",,,,,,Yes,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023aacp,08:50:18.861,+36:16:56.05,2023-12-09 10:12:25.998,2023-12-16,20.6431,ABMag,g - ZTF,1.915508305940648,7.0946801156203145,Galaxy,-18.772269562367374,763.965791668787,0.1842,"['132.577987' '36.282457' 'Galaxy' '763.965791668787' '0.1842'
 '1.9155083059406477' '7.0946801156203145']",,,,,,No,,,,,,A. Munoz-Arancibia
2023abnp,08:20:13.426,+09:47:11.69,2023-12-05 15:08:58.272,2023-12-28,21.15,ABMag,w - P1,1.5582660074319246,7.098397388568528,Galaxy,-18.714719225010576,939.6018106349162,0.229,"['125.056365' '9.786696' 'Galaxy' '939.6018106349162' '0.229'
 '1.5582660074319246' '7.098397388568528']",,,,,,No,,,,,,K. C. Chambers
2023wuz,09:31:45.186,+57:55:57.49,2023-11-02 10:20:38.996,2023-11-07,20.0196,ABMag,r - ZTF,2.57041696212378,7.109385638311146,Galaxy,-18.761668136317684,570.4973445258772,0.136,"['142.937372' '57.932107' 'Galaxy' '570.4973445258772' '0.136'
 '2.57041696212378' '7.109385638311146']",,,,,,No,,,,,,A. Munoz-Arancibia
2023yoc,22:08:34.716,+07:57:56.57,2023-09-11 11:00:59.328,2023-11-28,21.23,ABMag,w - P1,4.574180912176993,7.121524788257701,Galaxy,-16.303423931036438,321.1328888940528,0.0755,"['332.143952' '7.96678' 'Galaxy' '321.1328888940528' '0.0755'
 '4.574180912176993' '7.121524788257701']",,,,,,No,,,,,,K. C. Chambers
2023uus,10:48:53.368,+33:06:48.85,2023-10-13 14:47:47.328,2023-10-14,18.613,ABMag,cyan - ATLAS,4.765713131722101,7.139387498849756,Galaxy,-18.83679095424517,308.99979467873465,0.0726,"['162.223523' '33.112667' 'Galaxy' '308.99979467873465' '0.0726'
 '4.765713131722101' '7.139387498849756']",,,,,,No,,,,,,J. Tonry
2023ttp,01:22:00.875,+02:46:45.49,2023-09-26 08:48:19.002,2023-09-29,19.7369,ABMag,g - ZTF,3.4159716059961807,7.14872409819418,Galaxy,-18.43879708525961,431.65762515736543,0.1021,"['20.502759' '2.779643' 'Galaxy' '431.65762515736543' '0.1021'
 '3.4159716059961807' '7.1487240981941795']",,,,,,No,,,,,,A. Munoz-Arancibia
2023zkx,08:53:51.171,+25:06:44.38,2023-12-09 13:00:38.304,2023-12-11,19.59,ABMag,w - P1,2.010787075592918,7.153202595669894,Galaxy,-19.737797867649068,733.7693609490395,0.1766,"['133.463758' '25.112067' 'Galaxy' '733.7693609490395' '0.1766'
 '2.010787075592918' '7.153202595669894']",,,,,,No,,,,,,K. C. Chambers
2023zhb,02:23:05.238,+00:19:20.05,2023-12-09 06:58:52.896,2023-12-10,20.53,ABMag,g - P1,1.6222061165375752,7.154516989036739,Galaxy,-19.2644970894376,909.7025621450434,0.2213,"['35.771943' '0.322671' 'Galaxy' '909.7025621450434' '0.2213'
 '1.6222061165375752' '7.154516989036739']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
2023abkg,10:03:59.247,+10:51:40.96,2023-11-23 13:29:10.752,2023-12-27,21.2,ABMag,w - P1,2.695967166939849,7.164240362106925,Galaxy,-17.49440341244841,548.1263526994347,0.1305,"['150.997401' '10.861908' 'Galaxy' '548.1263526994347' '0.1305'
 '2.695967166939849' '7.164240362106925']",,,,,,No,,,,,,K. C. Chambers
2023zqt,03:12:13.398,-01:08:32.96,2023-12-07 01:01:01.632,2023-12-13,19.689,ABMag,orange - ATLAS,1.907379625160854,7.170839196299242,Galaxy,-19.75878988867541,775.4574589881165,0.1871,"['48.056086' '-1.14295' 'Galaxy' '775.4574589881165' '0.1871'
 '1.9073796251608541' '7.170839196299242']",,,,,,No,,,,,,J. Tonry
2023abns,01:21:37.583,+39:12:48.59,2023-11-02 06:04:29.568,2023-12-28,21.08,ABMag,g - P1,2.034824193712091,7.171922576346953,Galaxy,-18.227669165195277,726.9990327419157,0.1749,"['20.406204' '39.213974' 'Galaxy' '726.9990327419157' '0.1749'
 '2.034824193712091' '7.171922576346953']",,,,,,No,,,,,,K. C. Chambers
2023abpu,01:48:47.837,-02:57:19.85,2023-12-25 08:09:12.672,2023-12-28,20.02,ABMag,i - P1,2.628154171856558,7.1965938077281,Galaxy,-18.73950642957283,564.8085805965782,0.1346,"['27.199844' '-2.955004' 'Galaxy' '564.8085805965782' '0.1346'
 '2.6281541718565586' '7.1965938077280995']",,,,,,No,,,,,,K. C. Chambers
2023abcn,01:25:05.225,+25:45:53.22,2023-11-17 06:45:40.608,2023-12-25,21.46,ABMag,w - P1,1.6799883571564005,7.196666360914705,Galaxy,-18.27125115197883,883.5888571617264,0.2146,"['21.272069' '25.765165' 'Galaxy' '883.5888571617264' '0.2146'
 '1.6799883571564005' '7.196666360914705']",,,,,,No,,,,,,K. C. Chambers
2023wnl,23:22:02.789,-04:51:58.42,2023-09-18 08:40:05.088,2023-11-04,21.17,ABMag,w - P1,2.344101823161893,7.205395069994125,Galaxy,-17.84053229299552,634.0251107744347,0.1517,"['350.512106' '-4.866664' 'Galaxy' '634.0251107744347' '0.1517'
 '2.3441018231618935' '7.205395069994125']",,,,,,No,,,,,,K. C. Chambers
2023abme,10:58:51.134,+29:49:15.14,2023-11-24 14:32:03.840,2023-12-28,21.56,ABMag,w - P1,1.7791214237029631,7.20918071100438,Galaxy,-18.05052727919818,835.8059448652004,0.2024,"['164.713002' '29.821364' 'Galaxy' '835.8059448652004' '0.2024'
 '1.7791214237029633' '7.20918071100438']",,,,,,No,,,,,,K. C. Chambers
2023ytb,02:16:32.036,+25:07:35.39,2023-12-04 06:16:43.968,2023-12-06,20.43,ABMag,w - P1,2.74592308652872,7.226482670308469,Galaxy,-18.24331865132313,542.8298611710799,0.1292,"['34.133111' '25.125813' 'Galaxy' '542.8298611710799' '0.1292'
 '2.7459230865287196' '7.226482670308469']",,,,,,No,,,,,,K. C. Chambers
2023xqn,00:08:10.140,+27:00:13.67,2023-11-13 05:20:09.312,2023-11-14,18.169,ABMag,cyan - ATLAS,2.1098094953833604,7.2281053391610435,Galaxy,-21.07703181874452,706.6532549913297,0.1698,"['2.042857' '27.004023' 'Galaxy' '706.6532549913297' '0.1698'
 '2.1098094953833604' '7.2281053391610435']",,,,,,No,,,,,,J. Tonry
2023vlv,18:38:43.397,+65:20:20.30,2023-10-14 03:18:32.996,2023-10-21,20.2497,ABMag,r - ZTF,1.780459593618222,7.231558330984978,Galaxy,-19.36592452370332,837.7701933677536,0.2029,"['279.682004' '65.339002' 'Galaxy' '837.7701933677536' '0.2029'
 '1.780459593618222' '7.231558330984978']",,,,,,No,,,,,,A. Munoz-Arancibia
2023ymg,08:44:43.862,+16:30:28.83,2023-11-18 13:17:49.056,2023-11-27,21.15,ABMag,w - P1,2.1802851797896854,7.237004618593465,Galaxy,-18.02735340109968,684.6532597071096,0.1643,"['131.183362' '16.50783' 'Galaxy' '684.6532597071096' '0.1643'
 '2.1802851797896854' '7.237004618593465']",,,,,,No,,,,,,K. C. Chambers
2023wzd,08:08:32.666,+24:45:40.87,2023-10-11 10:09:07.200,2023-11-09,20.26,ABMag,g - ZTF,2.41528337943103,7.254131456541965,Galaxy,-18.700212308994452,619.5016419716413,0.1481,"['122.136037' '24.760685' 'Galaxy' '619.5016419716413' '0.1481'
 '2.41528337943103' '7.254131456541965']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023abhd,03:08:54.803,-08:06:51.33,2023-12-09 09:12:24.768,2023-12-27,20.99,ABMag,w - P1,1.8223741788224688,7.255886642080818,Galaxy,-18.582390345394675,821.2550802028454,0.1987,"['47.228376' '-8.113753' 'Galaxy' '821.2550802028454' '0.1987'
 '1.8223741788224692' '7.255886642080818']",,,,,,No,,,,,,K. C. Chambers
2023abjj,02:05:03.275,-14:03:36.35,2023-11-04 10:20:10.752,2023-12-27,21.05,ABMag,w - P1,3.602499446329868,7.2575681585729725,Galaxy,-17.043061667940716,415.5395198162864,0.0982,"['31.262635' '-14.060297' 'Galaxy' '415.53951981628643' '0.0982'
 '3.6024994463298676' '7.2575681585729725']",,,,,,No,,,,,,K. C. Chambers
2018mhr,00:01:53.743,+30:35:56.71,2018-08-31 08:12:04.608,2023-10-14,20.1676,ABMag,r - ZTF,2.4334665285890105,7.265859411694707,Galaxy,-18.77983373243341,615.8667342126804,0.1472,"['0.473528' '30.598505' 'Galaxy' '615.8667342126804' '0.1472'
 '2.4334665285890105' '7.265859411694707']",,,,,,No,,,,,,Patrick Aleo (UIUC)
2023abrh,04:51:52.641,-05:34:12.84,2023-12-08 10:41:32.928,2023-12-28,21.5,ABMag,w - P1,1.344271020449263,7.268940733572552,Galaxy,-18.73704712394444,1115.345513832258,0.2749,"['72.969377' '-5.569862' 'Galaxy' '1115.345513832258' '0.2749'
 '1.344271020449263' '7.268940733572552']",,,,,,No,,,,,,K. C. Chambers
2023vya,00:07:07.008,-08:16:32.11,2023-09-09 10:20:49.632,2023-10-29,20.95,ABMag,w - P1,1.7103910874185098,7.271841869408526,Galaxy,-18.764870673347836,876.9485910520858,0.2129,"['1.779363' '-8.276033' 'Galaxy' '876.9485910520858' '0.2129'
 '1.7103910874185098' '7.271841869408526']",Galaxy,-18.78508547829685,885.1504523937163,0.215,"['1.778178' '-8.275883' 'Galaxy' '885.1504523937163' '0.215'
 '3.794522113481614' '16.283548446431993']",No,,,,,,K. C. Chambers
2023abub,10:52:56.293,+02:44:49.74,2023-12-15 14:29:07.584,2023-12-29,21.16,ABMag,w - P1,1.5881368435707623,7.276225549569546,Galaxy,-18.71721682467504,945.025146457266,0.2304,"['163.234344' '2.747538' 'Galaxy' '945.025146457266' '0.2304'
 '1.5881368435707623' '7.2762255495695465']",,,,,,No,,,,,,K. C. Chambers
2023aamo,11:40:24.499,+24:24:00.04,2023-12-17 13:44:38.688,2023-12-19,21.3,ABMag,w - P1,2.799091501020217,7.288952301438466,Galaxy,-17.35036572912981,537.1222532932176,0.1278,"['175.101779' '24.400739' 'Galaxy' '537.1222532932176' '0.1278'
 '2.799091501020217' '7.288952301438466']",,,,,,No,,,,,,K. C. Chambers
2023abyt,01:43:49.187,+19:13:31.49,2023-12-04 05:15:26.784,2023-12-30,21.45,ABMag,w - P1,1.9753940129126384,7.339268723538346,Galaxy,-17.972120947404033,766.3447552143563,0.1848,"['25.955469' '19.225175' 'Galaxy' '766.3447552143563' '0.1848'
 '1.9753940129126384' '7.339268723538346']",,,,,,No,,,,,,K. C. Chambers
2023aabk,13:47:47.823,+44:06:46.60,2023-12-13 11:53:09.997,2023-12-15,20.2738,ABMag,g - ZTF,2.188366346380003,7.353024228079596,Galaxy,-18.930055513720667,693.0604284901995,0.1664,"['206.950107' '44.112901' 'Galaxy' '693.0604284901995' '0.1664'
 '2.188366346380003' '7.353024228079596']",,,,,,No,,,,,,A. Munoz-Arancibia
2023vop,08:26:40.408,+50:49:18.79,2023-10-21 10:39:59.996,2023-10-22,20.3582,ABMag,g - ZTF,2.162500829414369,7.358353647331,Galaxy,-18.87304753474896,701.8584079774758,0.1686,"['126.667439' '50.822018' 'Galaxy' '701.8584079774758' '0.1686'
 '2.162500829414369' '7.3583536473310005']",,,,,,No,,,,,,F. Forster
2023tqa,00:51:49.720,+06:04:35.25,2023-09-25 10:00:05.999,2023-09-26,20.3969,ABMag,g - ZTF,4.0473562555636295,7.389071760657583,Galaxy,-17.482317920292775,376.5681493905964,0.0888,"['12.956977' '6.07535' 'Galaxy' '376.5681493905964' '0.0888'
 '4.0473562555636295' '7.389071760657583']",,,,,,No,,,,,,A. Munoz-Arancibia
2023vmr,23:03:14.782,+23:12:24.55,2023-09-07 07:24:16.992,2023-10-21,21.7,ABMag,w - P1,1.556488592793312,7.3994181063155,Galaxy,-18.257383794730757,980.5658384232548,0.2396,"['345.811993' '23.207045' 'Galaxy' '980.5658384232547' '0.2396'
 '1.556488592793312' '7.3994181063155']",,,,,,No,,,,,,K. C. Chambers
2023wxz,10:42:34.063,+08:39:40.64,2023-10-07 12:36:00.000,2023-11-09,18.91,ABMag,r - ZTF,2.412631583870489,7.401899474855912,Galaxy,-20.09638653471128,632.815789730393,0.1514,"['160.641256' '8.661368' 'Galaxy' '632.815789730393' '0.1514'
 '2.4126315838704895' '7.401899474855912']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xpi,01:31:45.444,+17:52:43.96,2023-11-07 04:43:26.000,2023-11-13,21.2314,ABMag,g - ZTF,2.2455386701956632,7.405620029299167,Galaxy,-17.93193010046545,680.2460366259157,0.1632,"['22.939063' '17.878317' 'Galaxy' '680.2460366259157' '0.1632'
 '2.2455386701956632' '7.405620029299167']",,,,,,No,,,,,,F. Forster
2021ahyh,14:31:28.554,+45:24:03.41,2021-04-03 07:52:03.648,2023-10-14,20.8681,ABMag,g - ZTF,1.7248680590290812,7.4117706458030685,Galaxy,-18.869856124636694,886.3213787120125,0.2153,"['217.869653' '45.400893' 'Galaxy' '886.3213787120125' '0.2153'
 '1.7248680590290812' '7.4117706458030685']",,,,,,No,,,,,,Patrick Aleo (UIUC)
2023aary,11:23:56.603,+21:37:28.59,2023-12-17 13:41:43.296,2023-12-23,21.29,ABMag,w - P1,1.8798762216960905,7.41663694223566,Galaxy,-18.26251449313976,813.7722921515985,0.1968,"['170.986404' '21.624667' 'Galaxy' '813.7722921515985' '0.1968'
 '1.8798762216960903' '7.41663694223566']",,,,,,No,,,,,,K. C. Chambers
2023ykn,09:14:32.370,+15:24:53.47,2023-11-23 13:20:51.360,2023-11-26,20.85,ABMag,w - P1,2.56580566588792,7.422025621585605,Galaxy,-18.02861911302407,596.6557394322512,0.14245,"['138.635276' '15.414254' 'Galaxy' '596.6557394322512' '0.14245'
 '2.5658056658879196' '7.422025621585605']",,,,,,Yes,,,,,,K. C. Chambers
2023abjr,00:13:01.107,+34:58:32.22,2023-10-22 06:59:40.416,2023-12-27,20.5,ABMag,w - P1,1.4711023577565214,7.42597485974289,Galaxy,-19.587678581268165,1041.20373239874,0.2554,"['3.254496' '34.976014' 'Galaxy' '1041.20373239874' '0.2554'
 '1.4711023577565214' '7.42597485974289']",,,,,,No,,,,,,K. C. Chambers
2023abpg,01:49:41.520,+15:10:23.63,2023-12-04 05:19:00.192,2023-12-28,21.35,ABMag,w - P1,1.5786772913017657,7.457688435319729,Galaxy,-18.59368003469585,974.397154285568,0.238,"['27.422555' '15.173142' 'Galaxy' '974.397154285568' '0.238'
 '1.5786772913017655' '7.457688435319729']",,,,,,No,,,,,,K. C. Chambers
2023xsk,10:21:51.510,+41:07:53.09,2023-11-11 15:21:08.352,2023-11-15,20.19,ABMag,g - P1,4.03709219668985,7.459767602869125,Galaxy,-17.715408817181252,381.1375723696093,0.0899,"['155.463663' '41.130558' 'Galaxy' '381.13757236960925' '0.0899'
 '4.03709219668985' '7.4597676028691255']",,,,,,Yes,,,,,,D. O. Jones (UC Santa Cruz)
2023aaxw,23:01:31.304,+06:15:40.93,2023-10-19 08:44:32.064,2023-12-24,21.23,ABMag,w - P1,2.3186401657570266,7.461804733993197,Galaxy,-17.88017829106715,663.7975699747069,0.1591,"['345.380011' '6.260881' 'Galaxy' '663.7975699747069' '0.1591'
 '2.3186401657570266' '7.461804733993197']",,,,,,No,,,,,,K. C. Chambers
2023wtl,01:31:59.205,-08:27:05.39,2023-11-05 05:39:45.000,2023-11-06,19.5295,ABMag,g - ZTF,1.2652668422939977,7.463676023276707,Galaxy,-20.89647892910439,1216.7343973322886,0.3019,"['22.996584' '-8.451161' 'Galaxy' '1216.7343973322886' '0.3019'
 '1.2652668422939977' '7.463676023276707']",,,,,,No,,,,,,F. Forster
2023wsq,22:27:40.295,-03:18:32.57,2023-11-04 05:10:24.384,2023-11-06,20.62,ABMag,w - P1,1.860520313229876,7.478744382827871,Galaxy,-18.973097034083853,829.1238478600583,0.2007,"['336.918256' '-3.308676' 'Galaxy' '829.1238478600583' '0.2007'
 '1.8605203132298762' '7.478744382827871']",,,,,,No,,,,,,K. C. Chambers
2023vmi,22:12:14.122,+10:03:55.70,2023-09-06 11:08:07.008,2023-10-21,21.16,ABMag,w - P1,1.736233994709117,7.500021419332288,Galaxy,-18.5893969080651,891.0034417274337,0.2165,"['333.058692' '10.065013' 'Galaxy' '891.0034417274337' '0.2165'
 '1.736233994709117' '7.500021419332288']",,,,,,No,,,,,,K. C. Chambers
2023aafr,09:33:52.814,+82:06:41.31,2023-12-09 07:16:58.996,2023-12-17,20.5262,ABMag,g - ZTF,0.9894273267086228,7.532515700751705,Galaxy,-20.453706389602832,1570.295108738322,0.3993,"['143.471717' '82.111629' 'Galaxy' '1570.295108738322' '0.3993'
 '0.9894273267086227' '7.532515700751705']",,,,,,No,,,,,,A. Munoz-Arancibia
2023ablz,07:34:30.272,+48:08:23.24,2023-11-08 14:10:41.664,2023-12-28,20.92,ABMag,w - P1,3.42362027141629,7.53433946230705,Galaxy,-17.36492363794917,453.9256536091058,0.1075,"['113.625565' '48.140661' 'Galaxy' '453.92565360910584' '0.1075'
 '3.42362027141629' '7.53433946230705']",,,,,,No,,,,,,K. C. Chambers
2023abqv,01:38:43.722,+27:46:53.64,2023-11-22 09:54:57.888,2023-12-28,20.32,ABMag,i - P1,2.61580122074514,7.543536217166064,Galaxy,-18.551976874150448,594.8334391502001,0.142,"['24.682757' '27.781054' 'Galaxy' '594.8334391502001' '0.142'
 '2.6158012207451398' '7.543536217166064']",,,,,,No,,,,,,K. C. Chambers
2023tza,00:06:18.178,+01:31:33.36,2023-10-03 10:29:45.312,2023-10-04,20.58,ABMag,i - P1,2.069891762091649,7.554982026762151,Galaxy,-18.803554662826123,752.8542953291417,0.1814,"['1.576313' '1.525867' 'Galaxy' '752.8542953291417' '0.1814'
 '2.0698917620916495' '7.554982026762151']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
2023accl,02:07:36.047,-03:13:01.88,2023-12-29 05:44:19.104,2023-12-30,20.18,ABMag,r - P1,4.184909533109048,7.572741731197385,Galaxy,-17.679961022563255,373.2434581002586,0.088,"['31.89922' '-3.217823' 'Galaxy' '373.24345810025864' '0.088'
 '4.184909533109048' '7.572741731197385']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
